flight_id,aircraft_type,arrival_time,scheduled_departure,position,passenger_count,is_international,arrival_delay_minutes,actual_arrival,equipment_failure,failed_task,date,day_of_week,is_weekend
FL01160034,A350,2024-01-16 20:03:31,2024-01-16 21:45:31,terminal_A_gate_9,366,True,17.40408086162798,2024-01-16 20:20:55.244851696,True,cargo_unload,2024-01-16,Tuesday,False
FL01160021,A320,2024-01-16 20:06:42,2024-01-16 21:00:42,terminal_D_gate_1,180,True,3.7867284443301226,2024-01-16 20:10:29.203706658,False,,2024-01-16,Tuesday,False
FL01160053,B737,2024-01-16 20:13:40,2024-01-16 21:07:40,terminal_B_gate_9,189,True,6.094944866277714,2024-01-16 20:19:45.696691978,False,,2024-01-16,Tuesday,False
FL01160012,B737,2024-01-16 20:39:39,2024-01-16 21:33:39,remote_stand_1,189,True,8.367151528132709,2024-01-16 20:48:01.029091686,False,,2024-01-16,Tuesday,False
FL01160010,A320,2024-01-16 20:42:04,2024-01-16 21:36:04,terminal_A_gate_1,180,True,10.569636778889064,2024-01-16 20:52:38.178206734,False,,2024-01-16,Tuesday,False
FL01160026,A321,2024-01-16 20:44:03,2024-01-16 21:44:03,remote_stand_11,220,False,14.299276506059543,2024-01-16 20:58:20.956590366,False,,2024-01-16,Tuesday,False
FL01160052,A320,2024-01-16 20:50:00,2024-01-16 21:44:00,terminal_C_gate_1,180,True,32.807465887150215,2024-01-16 21:22:48.447953232,False,,2024-01-16,Tuesday,False
FL01160075,A321,2024-01-16 21:10:50,2024-01-16 22:10:50,terminal_D_gate_5,220,True,15.432988808477644,2024-01-16 21:26:15.979328510,True,cargo_unload,2024-01-16,Tuesday,False
FL01160039,B777,2024-01-16 21:26:43,2024-01-16 23:14:43,terminal_D_gate_2,396,True,33.154825624180894,2024-01-16 21:59:52.289537452,False,,2024-01-16,Tuesday,False
FL01160067,B737,2024-01-16 21:41:23,2024-01-16 22:35:23,remote_stand_5,189,True,11.09071127453187,2024-01-16 21:52:28.442676470,False,,2024-01-16,Tuesday,False
FL01160071,B737,2024-01-16 22:42:59,2024-01-16 23:36:59,terminal_A_gate_1,189,False,42.22284335187199,2024-01-16 23:25:12.370601114,False,,2024-01-16,Tuesday,False
FL01170091,A321,2024-01-17 06:11:57,2024-01-17 07:11:57,terminal_A_gate_12,220,True,9.23006561358117,2024-01-17 06:21:10.803936816,False,,2024-01-17,Wednesday,False
FL01170088,A321,2024-01-17 06:16:28,2024-01-17 07:16:28,remote_stand_2,220,True,5.303222192869307,2024-01-17 06:21:46.193331574,False,,2024-01-17,Wednesday,False
FL01170082,B737,2024-01-17 06:20:54,2024-01-17 07:14:54,terminal_A_gate_2,189,False,8.951633214057535,2024-01-17 06:29:51.097992846,False,,2024-01-17,Wednesday,False
FL01170111,A320,2024-01-17 06:31:03,2024-01-17 07:25:03,terminal_B_gate_6,180,True,8.62026401469201,2024-01-17 06:39:40.215840882,False,,2024-01-17,Wednesday,False
FL01170002,B737,2024-01-17 06:48:28,2024-01-17 07:42:28,remote_stand_15,189,True,7.28853681068747,2024-01-17 06:55:45.312208642,False,,2024-01-17,Wednesday,False
FL01170026,A321,2024-01-17 06:50:58,2024-01-17 07:50:58,remote_stand_7,220,True,6.442349194663109,2024-01-17 06:57:24.540951682,False,,2024-01-17,Wednesday,False
FL01170086,A350,2024-01-17 07:12:56,2024-01-17 08:54:56,terminal_B_gate_2,366,True,1.2409945702461878,2024-01-17 07:14:10.459674212,False,,2024-01-17,Wednesday,False
FL01170096,B737,2024-01-17 07:22:27,2024-01-17 08:16:27,terminal_A_gate_5,189,False,16.654397804340796,2024-01-17 07:39:06.263868258,False,,2024-01-17,Wednesday,False
FL01170103,A320,2024-01-17 07:31:34,2024-01-17 08:25:34,terminal_B_gate_6,180,False,1.897642907492594,2024-01-17 07:33:27.858574450,False,,2024-01-17,Wednesday,False
FL01170003,A320,2024-01-17 07:39:33,2024-01-17 08:33:33,remote_stand_11,180,False,2.33505274736248,2024-01-17 07:41:53.103164844,False,,2024-01-17,Wednesday,False
FL01170041,A320,2024-01-17 07:39:43,2024-01-17 08:33:43,remote_stand_12,180,False,8.877986275278154,2024-01-17 07:48:35.679176518,False,,2024-01-17,Wednesday,False
FL01170032,B777,2024-01-17 07:42:34,2024-01-17 09:30:34,terminal_D_gate_2,396,False,15.163571037721916,2024-01-17 07:57:43.814262262,True,cargo_unload,2024-01-17,Wednesday,False
FL01170109,B737,2024-01-17 07:43:32,2024-01-17 08:37:32,terminal_B_gate_9,189,True,15.602370344617471,2024-01-17 07:59:08.142220676,False,,2024-01-17,Wednesday,False
FL01170016,B737,2024-01-17 07:46:30,2024-01-17 08:40:30,terminal_A_gate_10,189,False,4.980900721803513,2024-01-17 07:51:28.854043308,False,,2024-01-17,Wednesday,False
FL01170070,A320,2024-01-17 07:47:51,2024-01-17 08:41:51,terminal_A_gate_5,180,True,6.318666251506598,2024-01-17 07:54:10.119975090,False,,2024-01-17,Wednesday,False
FL01170045,A320,2024-01-17 08:14:00,2024-01-17 09:08:00,terminal_B_gate_8,180,False,10.981652262417573,2024-01-17 08:24:58.899135744,False,,2024-01-17,Wednesday,False
FL01170123,B737,2024-01-17 08:15:14,2024-01-17 09:09:14,terminal_A_gate_2,189,True,4.393632113942868,2024-01-17 08:19:37.617926834,False,,2024-01-17,Wednesday,False
FL01170081,A350,2024-01-17 08:18:28,2024-01-17 10:00:28,terminal_B_gate_2,366,False,18.567643646735625,2024-01-17 08:37:02.058618802,False,,2024-01-17,Wednesday,False
FL01170074,A320,2024-01-17 08:20:32,2024-01-17 09:14:32,terminal_C_gate_7,180,True,5.346368291253318,2024-01-17 08:25:52.782097478,False,,2024-01-17,Wednesday,False
FL01170027,B737,2024-01-17 08:22:01,2024-01-17 09:16:01,terminal_C_gate_8,189,False,2.4402463852573657,2024-01-17 08:24:27.414783118,False,,2024-01-17,Wednesday,False
FL01170068,A320,2024-01-17 08:27:02,2024-01-17 09:21:02,terminal_B_gate_7,180,False,16.98754969947371,2024-01-17 08:44:01.252981970,False,,2024-01-17,Wednesday,False
FL01170106,B737,2024-01-17 08:44:35,2024-01-17 09:38:35,remote_stand_2,189,True,20.818995269870687,2024-01-17 09:05:24.139716194,False,,2024-01-17,Wednesday,False
FL01170043,A320,2024-01-17 09:14:03,2024-01-17 10:08:03,terminal_B_gate_2,180,False,12.125715142566296,2024-01-17 09:26:10.542908556,False,,2024-01-17,Wednesday,False
FL01170121,A320,2024-01-17 09:17:41,2024-01-17 10:11:41,remote_stand_15,180,True,3.778934181223157,2024-01-17 09:21:27.736050872,False,,2024-01-17,Wednesday,False
FL01170021,B777,2024-01-17 09:21:40,2024-01-17 11:09:40,terminal_A_gate_4,396,True,15.906569938131534,2024-01-17 09:37:34.394196286,False,,2024-01-17,Wednesday,False
FL01170053,B737,2024-01-17 09:23:17,2024-01-17 10:17:17,terminal_B_gate_2,189,True,8.170164204662216,2024-01-17 09:31:27.209852282,False,,2024-01-17,Wednesday,False
FL01170020,A320,2024-01-17 10:12:24,2024-01-17 11:06:24,terminal_D_gate_1,180,False,6.944636379721116,2024-01-17 10:19:20.678182782,False,,2024-01-17,Wednesday,False
FL01170033,A320,2024-01-17 10:24:59,2024-01-17 11:18:59,terminal_D_gate_2,180,True,6.753229591640579,2024-01-17 10:31:44.193775496,False,,2024-01-17,Wednesday,False
FL01170085,A321,2024-01-17 10:30:04,2024-01-17 11:30:04,terminal_A_gate_5,220,False,15.269691961519653,2024-01-17 10:45:20.181517690,False,,2024-01-17,Wednesday,False
FL01170014,A320,2024-01-17 10:40:52,2024-01-17 11:34:52,remote_stand_5,180,False,2.4774571655890814,2024-01-17 10:43:20.647429936,False,,2024-01-17,Wednesday,False
FL01170066,B737,2024-01-17 10:47:58,2024-01-17 11:41:58,terminal_C_gate_5,189,False,16.67245191885953,2024-01-17 11:04:38.347115134,False,,2024-01-17,Wednesday,False
FL01170013,A321,2024-01-17 11:13:14,2024-01-17 12:13:14,terminal_A_gate_10,220,False,9.532515841251726,2024-01-17 11:22:45.950950477,False,,2024-01-17,Wednesday,False
FL01170023,B777,2024-01-17 11:15:55,2024-01-17 13:03:55,terminal_B_gate_1,396,False,20.512412790186225,2024-01-17 11:36:25.744767411,False,,2024-01-17,Wednesday,False
FL01170060,A320,2024-01-17 11:43:16,2024-01-17 12:37:16,terminal_C_gate_8,180,True,7.317453797364219,2024-01-17 11:50:35.047227844,False,,2024-01-17,Wednesday,False
FL01170028,A320,2024-01-17 12:07:05,2024-01-17 13:01:05,remote_stand_5,180,True,3.2865799337401236,2024-01-17 12:10:22.194796022,False,,2024-01-17,Wednesday,False
FL01170087,A320,2024-01-17 12:13:19,2024-01-17 13:07:19,remote_stand_12,180,True,13.167536507625194,2024-01-17 12:26:29.052190456,False,,2024-01-17,Wednesday,False
FL01170058,A321,2024-01-17 12:15:30,2024-01-17 13:15:30,terminal_B_gate_5,220,False,6.878639701135716,2024-01-17 12:22:22.718382066,False,,2024-01-17,Wednesday,False
FL01170102,A320,2024-01-17 12:17:52,2024-01-17 13:11:52,terminal_A_gate_6,180,False,2.255587170664397,2024-01-17 12:20:07.335230241,False,,2024-01-17,Wednesday,False
FL01170039,A320,2024-01-17 12:31:50,2024-01-17 13:25:50,terminal_A_gate_7,180,False,2.466337442844143,2024-01-17 12:34:17.980246568,False,,2024-01-17,Wednesday,False
FL01170001,A320,2024-01-17 12:33:25,2024-01-17 13:27:25,terminal_A_gate_2,180,False,16.401233302708196,2024-01-17 12:49:49.073998162,False,,2024-01-17,Wednesday,False
FL01170038,A320,2024-01-17 12:41:59,2024-01-17 13:35:59,terminal_A_gate_3,180,False,5.492273503890938,2024-01-17 12:47:28.536410234,True,catering,2024-01-17,Wednesday,False
FL01170009,A320,2024-01-17 12:55:21,2024-01-17 13:49:21,terminal_B_gate_1,180,False,5.049035965087256,2024-01-17 13:00:23.942157906,False,,2024-01-17,Wednesday,False
FL01170107,A320,2024-01-17 13:00:42,2024-01-17 13:54:42,terminal_B_gate_8,180,True,12.53901672652871,2024-01-17 13:13:14.341003590,False,,2024-01-17,Wednesday,False
FL01170030,A320,2024-01-17 13:02:32,2024-01-17 13:56:32,terminal_B_gate_10,180,True,3.0100200400946706,2024-01-17 13:05:32.601202406,False,,2024-01-17,Wednesday,False
FL01170119,A321,2024-01-17 13:05:13,2024-01-17 14:05:13,remote_stand_7,220,False,10.874601775225585,2024-01-17 13:16:05.476106512,False,,2024-01-17,Wednesday,False
FL01170019,B777,2024-01-17 13:17:51,2024-01-17 15:05:51,terminal_D_gate_5,396,True,5.607585997082625,2024-01-17 13:23:27.455159826,False,,2024-01-17,Wednesday,False
FL01170069,A320,2024-01-17 13:25:30,2024-01-17 14:19:30,terminal_B_gate_7,180,True,6.460632689965006,2024-01-17 13:31:57.637961400,False,,2024-01-17,Wednesday,False
FL01170065,B777,2024-01-17 13:27:44,2024-01-17 15:15:44,terminal_A_gate_1,396,False,25.219629318415166,2024-01-17 13:52:57.177759104,False,,2024-01-17,Wednesday,False
FL01170031,A321,2024-01-17 13:31:06,2024-01-17 14:31:06,terminal_B_gate_3,220,False,3.4913432180154302,2024-01-17 13:34:35.480593080,False,,2024-01-17,Wednesday,False
FL01170040,B737,2024-01-17 13:32:37,2024-01-17 14:26:37,remote_stand_1,189,True,2.94991021418899,2024-01-17 13:35:33.994612852,False,,2024-01-17,Wednesday,False
FL01170025,B737,2024-01-17 13:32:50,2024-01-17 14:26:50,remote_stand_4,189,False,9.608799934217856,2024-01-17 13:42:26.527996052,False,,2024-01-17,Wednesday,False
FL01170078,B737,2024-01-17 13:35:42,2024-01-17 14:29:42,terminal_D_gate_1,189,False,1.4771029163439076,2024-01-17 13:37:10.626174978,False,,2024-01-17,Wednesday,False
FL01170029,B737,2024-01-17 13:38:20,2024-01-17 14:32:20,terminal_B_gate_4,189,True,11.479390903360414,2024-01-17 13:49:48.763454204,False,,2024-01-17,Wednesday,False
FL01170061,A350,2024-01-17 13:56:14,2024-01-17 15:38:14,terminal_C_gate_2,366,True,8.197994069057925,2024-01-17 14:04:25.879644146,False,,2024-01-17,Wednesday,False
FL01170120,B737,2024-01-17 14:09:02,2024-01-17 15:03:02,terminal_C_gate_1,189,False,6.250301458120175,2024-01-17 14:15:17.018087486,False,,2024-01-17,Wednesday,False
FL01170022,A350,2024-01-17 14:36:49,2024-01-17 16:18:49,terminal_D_gate_2,366,True,5.521396719360561,2024-01-17 14:42:20.283803164,False,,2024-01-17,Wednesday,False
FL01170006,B737,2024-01-17 14:57:22,2024-01-17 15:51:22,terminal_C_gate_7,189,True,3.044757150036947,2024-01-17 15:00:24.685429000,False,,2024-01-17,Wednesday,False
FL01170054,A320,2024-01-17 15:07:39,2024-01-17 16:01:39,terminal_A_gate_3,180,False,9.632721061962759,2024-01-17 15:17:16.963263720,False,,2024-01-17,Wednesday,False
FL01170112,B737,2024-01-17 15:23:18,2024-01-17 16:17:18,remote_stand_13,189,False,8.808669201378285,2024-01-17 15:32:06.520152084,False,,2024-01-17,Wednesday,False
FL01170057,A321,2024-01-17 15:34:21,2024-01-17 16:34:21,remote_stand_3,220,True,8.066814881665534,2024-01-17 15:42:25.008892901,False,,2024-01-17,Wednesday,False
FL01170092,B737,2024-01-17 15:56:05,2024-01-17 16:50:05,remote_stand_11,189,True,10.492900311720778,2024-01-17 16:06:34.574018702,False,,2024-01-17,Wednesday,False
FL01170059,A320,2024-01-17 16:05:46,2024-01-17 16:59:46,terminal_C_gate_2,180,False,3.8352755886080967,2024-01-17 16:09:36.116535316,False,,2024-01-17,Wednesday,False
FL01170056,A320,2024-01-17 16:17:34,2024-01-17 17:11:34,terminal_D_gate_2,180,True,1.662610997011672,2024-01-17 16:19:13.756659820,False,,2024-01-17,Wednesday,False
FL01170122,A321,2024-01-17 16:31:06,2024-01-17 17:31:06,remote_stand_2,220,False,10.157963895439718,2024-01-17 16:41:15.477833724,False,,2024-01-17,Wednesday,False
FL01170071,A321,2024-01-17 16:36:55,2024-01-17 17:36:55,remote_stand_5,220,True,6.579120781617322,2024-01-17 16:43:29.747246896,False,,2024-01-17,Wednesday,False
FL01170089,B737,2024-01-17 16:37:04,2024-01-17 17:31:04,terminal_C_gate_2,189,False,20.488665647533594,2024-01-17 16:57:33.319938850,False,,2024-01-17,Wednesday,False
FL01170049,B737,2024-01-17 16:39:25,2024-01-17 17:33:25,terminal_B_gate_10,189,True,7.1203256588746004,2024-01-17 16:46:32.219539534,False,,2024-01-17,Wednesday,False
FL01170062,A320,2024-01-17 16:44:44,2024-01-17 17:38:44,terminal_B_gate_9,180,False,8.66030392054909,2024-01-17 16:53:23.618235230,False,,2024-01-17,Wednesday,False
FL01170108,A321,2024-01-17 16:45:02,2024-01-17 17:45:02,terminal_A_gate_7,220,False,7.682142076395358,2024-01-17 16:52:42.928524584,True,refueling,2024-01-17,Wednesday,False
FL01170110,A320,2024-01-17 17:22:52,2024-01-17 18:16:52,terminal_A_gate_1,180,True,6.366820863447642,2024-01-17 17:29:14.009251804,False,,2024-01-17,Wednesday,False
FL01170010,A320,2024-01-17 17:30:57,2024-01-17 18:24:57,terminal_B_gate_7,180,False,7.957700707348008,2024-01-17 17:38:54.462042438,False,,2024-01-17,Wednesday,False
FL01170097,A320,2024-01-17 17:37:25,2024-01-17 18:31:25,terminal_D_gate_2,180,False,3.6886410398688936,2024-01-17 17:41:06.318462394,False,,2024-01-17,Wednesday,False
FL01170072,A320,2024-01-17 17:40:28,2024-01-17 18:34:28,terminal_B_gate_5,180,True,22.910934470287664,2024-01-17 18:03:22.656068218,False,,2024-01-17,Wednesday,False
FL01170047,A320,2024-01-17 17:50:47,2024-01-17 18:44:47,terminal_B_gate_4,180,False,12.58544139308417,2024-01-17 18:03:22.126483586,False,,2024-01-17,Wednesday,False
FL01170093,A320,2024-01-17 17:56:26,2024-01-17 18:50:26,terminal_B_gate_4,180,False,7.577281052017163,2024-01-17 18:04:00.636863120,False,,2024-01-17,Wednesday,False
FL01170037,B777,2024-01-17 18:01:11,2024-01-17 19:49:11,terminal_B_gate_3,396,True,5.641756159507305,2024-01-17 18:06:49.505369570,False,,2024-01-17,Wednesday,False
FL01170077,B737,2024-01-17 18:01:41,2024-01-17 18:55:41,terminal_C_gate_1,189,False,2.3858986122157906,2024-01-17 18:04:04.153916732,False,,2024-01-17,Wednesday,False
FL01170115,B777,2024-01-17 18:07:21,2024-01-17 19:55:21,terminal_A_gate_5,396,True,6.540354992795296,2024-01-17 18:13:53.421299568,False,,2024-01-17,Wednesday,False
FL01170118,B737,2024-01-17 18:11:50,2024-01-17 19:05:50,terminal_A_gate_6,189,False,10.320929596809966,2024-01-17 18:22:09.255775808,False,,2024-01-17,Wednesday,False
FL01170036,A320,2024-01-17 18:12:36,2024-01-17 19:06:36,terminal_B_gate_6,180,True,0.7497967431087336,2024-01-17 18:13:20.987804586,False,,2024-01-17,Wednesday,False
FL01170117,A320,2024-01-17 18:15:13,2024-01-17 19:09:13,terminal_B_gate_6,180,True,7.606481954057789,2024-01-17 18:22:49.388917246,False,,2024-01-17,Wednesday,False
FL01170100,A320,2024-01-17 18:23:09,2024-01-17 19:17:09,remote_stand_12,180,False,5.7511975967944275,2024-01-17 18:28:54.071855808,False,,2024-01-17,Wednesday,False
FL01170105,A320,2024-01-17 18:24:18,2024-01-17 19:18:18,terminal_C_gate_8,180,True,12.825233833445145,2024-01-17 18:37:07.514030004,False,,2024-01-17,Wednesday,False
FL01170011,B737,2024-01-17 18:31:33,2024-01-17 19:25:33,remote_stand_9,189,False,1.7304767096267104,2024-01-17 18:33:16.828602576,False,,2024-01-17,Wednesday,False
FL01170094,B737,2024-01-17 18:35:07,2024-01-17 19:29:07,remote_stand_4,189,False,0.4939559914313297,2024-01-17 18:35:36.637359484,False,,2024-01-17,Wednesday,False
FL01170048,A320,2024-01-17 18:35:26,2024-01-17 19:29:26,terminal_A_gate_7,180,False,6.422712725671755,2024-01-17 18:41:51.362763542,False,,2024-01-17,Wednesday,False
FL01170005,B777,2024-01-17 18:37:51,2024-01-17 20:25:51,terminal_C_gate_7,396,True,6.401595261228476,2024-01-17 18:44:15.095715672,False,,2024-01-17,Wednesday,False
FL01170098,B737,2024-01-17 18:46:40,2024-01-17 19:40:40,terminal_A_gate_4,189,True,14.597362154748712,2024-01-17 19:01:15.841729282,False,,2024-01-17,Wednesday,False
FL01170080,B737,2024-01-17 18:49:11,2024-01-17 19:43:11,terminal_A_gate_5,189,True,3.1700664739820423,2024-01-17 18:52:21.203988440,False,,2024-01-17,Wednesday,False
FL01170114,B737,2024-01-17 18:49:59,2024-01-17 19:43:59,terminal_A_gate_9,189,True,6.050270941403307,2024-01-17 18:56:02.016256484,False,,2024-01-17,Wednesday,False
FL01170018,B777,2024-01-17 18:50:50,2024-01-17 20:38:50,terminal_C_gate_5,396,True,10.201008874379372,2024-01-17 19:01:02.060532464,False,,2024-01-17,Wednesday,False
FL01170076,A320,2024-01-17 18:52:52,2024-01-17 19:46:52,terminal_B_gate_5,180,False,32.16252779076376,2024-01-17 19:25:01.751667448,False,,2024-01-17,Wednesday,False
FL01170012,A321,2024-01-17 18:55:15,2024-01-17 19:55:15,terminal_D_gate_4,220,True,8.030733316315978,2024-01-17 19:03:16.843998978,False,,2024-01-17,Wednesday,False
FL01170051,B737,2024-01-17 19:11:45,2024-01-17 20:05:45,terminal_C_gate_1,189,True,5.410100106302059,2024-01-17 19:17:09.606006378,False,,2024-01-17,Wednesday,False
FL01170042,A321,2024-01-17 19:14:01,2024-01-17 20:14:01,terminal_D_gate_3,220,False,24.716460806606207,2024-01-17 19:38:43.987648396,False,,2024-01-17,Wednesday,False
FL01170034,B737,2024-01-17 19:14:12,2024-01-17 20:08:12,terminal_A_gate_2,189,True,1.364256519028839,2024-01-17 19:15:33.855391140,False,,2024-01-17,Wednesday,False
FL01170104,A320,2024-01-17 19:15:32,2024-01-17 20:09:32,terminal_A_gate_4,180,False,9.982546440220824,2024-01-17 19:25:30.952786412,False,,2024-01-17,Wednesday,False
FL01170064,A320,2024-01-17 19:29:43,2024-01-17 20:23:43,terminal_C_gate_4,180,True,21.025537680389434,2024-01-17 19:50:44.532260824,False,,2024-01-17,Wednesday,False
FL01170073,A321,2024-01-17 19:30:12,2024-01-17 20:30:12,terminal_B_gate_4,220,False,6.288948194619569,2024-01-17 19:36:29.336891676,False,,2024-01-17,Wednesday,False
FL01170000,B737,2024-01-17 19:32:49,2024-01-17 20:26:49,terminal_A_gate_2,189,True,6.380512734019133,2024-01-17 19:39:11.830764040,False,,2024-01-17,Wednesday,False
FL01170052,B737,2024-01-17 19:39:50,2024-01-17 20:33:50,remote_stand_14,189,False,3.9303700097959022,2024-01-17 19:43:45.822200588,False,,2024-01-17,Wednesday,False
FL01170035,A321,2024-01-17 19:41:22,2024-01-17 20:41:22,terminal_A_gate_1,220,True,3.447635069254018,2024-01-17 19:44:48.858104158,False,,2024-01-17,Wednesday,False
FL01170099,B737,2024-01-17 19:47:29,2024-01-17 20:41:29,terminal_A_gate_3,189,True,13.437444707906693,2024-01-17 20:00:55.246682474,False,,2024-01-17,Wednesday,False
FL01170015,A350,2024-01-17 19:49:31,2024-01-17 21:31:31,terminal_A_gate_11,366,True,9.20756327511649,2024-01-17 19:58:43.453796506,False,,2024-01-17,Wednesday,False
FL01170055,A320,2024-01-17 19:52:57,2024-01-17 20:46:57,terminal_C_gate_4,180,False,4.840426601738773,2024-01-17 19:57:47.425596102,False,,2024-01-17,Wednesday,False
FL01170046,A321,2024-01-17 19:54:09,2024-01-17 20:54:09,terminal_D_gate_5,220,True,20.272790163096815,2024-01-17 20:14:25.367409785,False,,2024-01-17,Wednesday,False
FL01170116,B737,2024-01-17 19:54:52,2024-01-17 20:48:52,terminal_B_gate_4,189,False,0.9448796412636017,2024-01-17 19:55:48.692778478,False,,2024-01-17,Wednesday,False
FL01170113,A320,2024-01-17 19:57:49,2024-01-17 20:51:49,terminal_A_gate_11,180,True,11.275079000442187,2024-01-17 20:09:05.504740024,False,,2024-01-17,Wednesday,False
FL01170095,A321,2024-01-17 20:01:44,2024-01-17 21:01:44,remote_stand_9,220,False,9.315335263771697,2024-01-17 20:11:02.920115828,False,,2024-01-17,Wednesday,False
FL01170004,B737,2024-01-17 20:03:16,2024-01-17 20:57:16,terminal_C_gate_3,189,False,20.233241183966694,2024-01-17 20:23:29.994471040,False,,2024-01-17,Wednesday,False
FL01170090,B737,2024-01-17 20:03:45,2024-01-17 20:57:45,terminal_A_gate_8,189,False,4.164703130883389,2024-01-17 20:07:54.882187854,False,,2024-01-17,Wednesday,False
FL01170024,A320,2024-01-17 20:06:31,2024-01-17 21:00:31,terminal_A_gate_11,180,False,5.540981817809402,2024-01-17 20:12:03.458909068,False,,2024-01-17,Wednesday,False
FL01170008,B737,2024-01-17 20:13:43,2024-01-17 21:07:43,terminal_B_gate_1,189,True,9.35013390567522,2024-01-17 20:23:04.008034342,False,,2024-01-17,Wednesday,False
FL01170067,A321,2024-01-17 20:17:06,2024-01-17 21:17:06,terminal_D_gate_5,220,False,4.247781414614947,2024-01-17 20:21:20.866884876,False,,2024-01-17,Wednesday,False
FL01170063,A321,2024-01-17 20:30:00,2024-01-17 21:30:00,remote_stand_2,220,True,4.276443859536502,2024-01-17 20:34:16.586631570,False,,2024-01-17,Wednesday,False
FL01170084,A320,2024-01-17 20:30:24,2024-01-17 21:24:24,terminal_D_gate_4,180,True,5.9498767048002374,2024-01-17 20:36:20.992602288,False,,2024-01-17,Wednesday,False
FL01170017,A320,2024-01-17 20:48:53,2024-01-17 21:42:53,remote_stand_14,180,False,9.724136688748624,2024-01-17 20:58:36.448201322,False,,2024-01-17,Wednesday,False
FL01170007,B737,2024-01-17 21:02:19,2024-01-17 21:56:19,remote_stand_4,189,False,3.423756257943319,2024-01-17 21:05:44.425375474,False,,2024-01-17,Wednesday,False
FL01170075,A321,2024-01-17 21:02:46,2024-01-17 22:02:46,remote_stand_6,220,True,0.739704030129149,2024-01-17 21:03:30.382241806,False,,2024-01-17,Wednesday,False
FL01170083,B737,2024-01-17 21:18:40,2024-01-17 22:12:40,terminal_A_gate_6,189,True,10.27326834797174,2024-01-17 21:28:56.396100880,False,,2024-01-17,Wednesday,False
FL01170050,A320,2024-01-17 21:28:36,2024-01-17 22:22:36,terminal_A_gate_9,180,False,5.952472392682282,2024-01-17 21:34:33.148343562,False,,2024-01-17,Wednesday,False
FL01170101,B777,2024-01-17 21:30:56,2024-01-17 23:18:56,terminal_A_gate_1,396,True,3.407036168802035,2024-01-17 21:34:20.422170128,False,,2024-01-17,Wednesday,False
FL01170124,A320,2024-01-17 21:58:31,2024-01-17 22:52:31,remote_stand_3,180,True,7.424158803704032,2024-01-17 22:05:56.449528222,False,,2024-01-17,Wednesday,False
FL01170079,A320,2024-01-17 22:29:50,2024-01-17 23:23:50,terminal_C_gate_6,180,False,5.6193320918993725,2024-01-17 22:35:27.159925514,False,,2024-01-17,Wednesday,False
FL01170044,B777,2024-01-17 22:49:03,2024-01-18 00:37:03,terminal_B_gate_1,396,False,7.640954194372868,2024-01-17 22:56:41.457251664,False,,2024-01-17,Wednesday,False
FL01180003,A321,2024-01-18 06:22:44,2024-01-18 07:22:44,terminal_A_gate_12,220,False,12.751362305380546,2024-01-18 06:35:29.081738324,False,,2024-01-18,Thursday,False
FL01180065,A320,2024-01-18 06:27:26,2024-01-18 07:21:26,terminal_A_gate_6,180,False,10.92474247038313,2024-01-18 06:38:21.484548224,False,,2024-01-18,Thursday,False
FL01180088,B777,2024-01-18 06:30:08,2024-01-18 08:18:08,terminal_B_gate_8,396,False,0.9926575637933608,2024-01-18 06:31:07.559453828,False,,2024-01-18,Thursday,False
FL01180087,B737,2024-01-18 07:00:39,2024-01-18 07:54:39,remote_stand_12,189,True,5.433959289218954,2024-01-18 07:06:05.037557352,False,,2024-01-18,Thursday,False
FL01180021,A320,2024-01-18 07:08:31,2024-01-18 08:02:31,remote_stand_13,180,False,26.621744809239274,2024-01-18 07:35:08.304688552,False,,2024-01-18,Thursday,False
FL01180086,A321,2024-01-18 07:11:49,2024-01-18 08:11:49,remote_stand_14,220,True,20.32192856037479,2024-01-18 07:32:08.315713624,False,,2024-01-18,Thursday,False
FL01180066,A350,2024-01-18 07:12:13,2024-01-18 08:54:13,terminal_A_gate_6,366,True,6.023955080193454,2024-01-18 07:18:14.437304812,False,,2024-01-18,Thursday,False
FL01180045,A320,2024-01-18 07:14:48,2024-01-18 08:08:48,terminal_A_gate_2,180,True,17.536950119443045,2024-01-18 07:32:20.217007164,False,,2024-01-18,Thursday,False
FL01180068,A321,2024-01-18 07:15:46,2024-01-18 08:15:46,terminal_C_gate_5,220,True,2.221390354998675,2024-01-18 07:17:59.283421300,False,,2024-01-18,Thursday,False
FL01180028,A320,2024-01-18 07:18:52,2024-01-18 08:12:52,terminal_C_gate_6,180,True,18.081361725087472,2024-01-18 07:36:56.881703506,False,,2024-01-18,Thursday,False
FL01180040,B737,2024-01-18 07:19:25,2024-01-18 08:13:25,terminal_B_gate_2,189,False,18.446477807033204,2024-01-18 07:37:51.788668420,False,,2024-01-18,Thursday,False
FL01180035,A320,2024-01-18 07:25:27,2024-01-18 08:19:27,terminal_D_gate_6,180,True,2.339057614239678,2024-01-18 07:27:47.343456852,False,,2024-01-18,Thursday,False
FL01180084,B737,2024-01-18 07:35:23,2024-01-18 08:29:23,terminal_A_gate_7,189,False,18.06517013543468,2024-01-18 07:53:26.910208123,False,,2024-01-18,Thursday,False
FL01180093,A321,2024-01-18 07:42:27,2024-01-18 08:42:27,remote_stand_6,220,False,15.52179377682082,2024-01-18 07:57:58.307626608,False,,2024-01-18,Thursday,False
