flight_id,task_name,duration,required_vehicles,predecessors,earliest_start,actual_start,actual_end
FL01200053,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200053,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200053,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200053,water_service,8,['water_truck'],['deplaning'],,,
FL01200053,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200053,boarding,15,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200053,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200049,deplaning,8,['passenger_stairs'],[],,,
FL01200049,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200049,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200049,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200049,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200049,water_service,6,['water_truck'],['deplaning'],,,
FL01200049,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200049,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200049,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200037,deplaning,17,"['jetbridge', 'passenger_stairs']",[],,,
FL01200037,cargo_unload,25,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200037,refueling,19,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200037,catering,28,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200037,cleaning,35,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200037,water_service,10,['water_truck'],['deplaning'],,,
FL01200037,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01200037,cargo_load,22,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200037,boarding,24,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200037,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200050,deplaning,7,['passenger_stairs'],[],,,
FL01200050,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200050,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200050,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200050,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200050,water_service,9,['water_truck'],['deplaning'],,,
FL01200050,cargo_load,13,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200050,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200050,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200035,deplaning,5,['passenger_stairs'],[],,,
FL01200035,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200035,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200035,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200035,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200035,water_service,9,['water_truck'],['deplaning'],,,
FL01200035,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200035,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200035,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200027,deplaning,6,['passenger_stairs'],[],,,
FL01200027,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200027,refueling,9,['fuel_truck'],['deplaning'],,,
FL01200027,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200027,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200027,water_service,8,['water_truck'],['deplaning'],,,
FL01200027,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200027,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200027,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200069,deplaning,8,['passenger_stairs'],[],,,
FL01200069,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200069,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200069,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200069,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200069,water_service,8,['water_truck'],['deplaning'],,,
FL01200069,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200069,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200069,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200014,deplaning,9,['passenger_stairs'],[],,,
FL01200014,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200014,refueling,14,['fuel_truck'],['deplaning'],,,
FL01200014,catering,20,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200014,cleaning,28,['cleaning_crew'],['deplaning'],,,
FL01200014,water_service,10,['water_truck'],['deplaning'],,,
FL01200014,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200014,boarding,20,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200014,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200061,deplaning,6,['passenger_stairs'],[],,,
FL01200061,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200061,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200061,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200061,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200061,water_service,8,['water_truck'],['deplaning'],,,
FL01200061,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200061,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200061,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200045,deplaning,6,['passenger_stairs'],[],,,
FL01200045,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200045,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200045,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200045,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200045,water_service,9,['water_truck'],['deplaning'],,,
FL01200045,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200045,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200045,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200024,deplaning,8,['passenger_stairs'],[],,,
FL01200024,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200024,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200024,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200024,cleaning,27,['cleaning_crew'],['deplaning'],,,
FL01200024,water_service,9,['water_truck'],['deplaning'],,,
FL01200024,cargo_load,14,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200024,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200024,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200028,deplaning,7,['passenger_stairs'],[],,,
FL01200028,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200028,refueling,9,['fuel_truck'],['deplaning'],,,
FL01200028,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200028,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200028,water_service,9,['water_truck'],['deplaning'],,,
FL01200028,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200028,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200028,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200007,deplaning,6,['passenger_stairs'],[],,,
FL01200007,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01200007,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200007,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200007,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200007,water_service,8,['water_truck'],['deplaning'],,,
FL01200007,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200007,boarding,14,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200007,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200068,deplaning,8,['passenger_stairs'],[],,,
FL01200068,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01200068,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200068,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200068,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200068,water_service,8,['water_truck'],['deplaning'],,,
FL01200068,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200068,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200068,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200058,deplaning,8,['passenger_stairs'],[],,,
FL01200058,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200058,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200058,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200058,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01200058,water_service,8,['water_truck'],['deplaning'],,,
FL01200058,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200058,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200058,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200060,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01200060,cargo_unload,19,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200060,refueling,15,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200060,catering,24,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200060,cleaning,37,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200060,water_service,12,['water_truck'],['deplaning'],,,
FL01200060,lavatory_service,7,['lavatory_truck'],['deplaning'],,,
FL01200060,cargo_load,25,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200060,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200060,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200030,deplaning,7,['passenger_stairs'],[],,,
FL01200030,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200030,refueling,14,['fuel_truck'],['deplaning'],,,
FL01200030,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200030,cleaning,26,['cleaning_crew'],['deplaning'],,,
FL01200030,water_service,8,['water_truck'],['deplaning'],,,
FL01200030,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200030,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200030,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200062,deplaning,6,['passenger_stairs'],[],,,
FL01200062,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200062,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200062,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200062,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200062,water_service,6,['water_truck'],['deplaning'],,,
FL01200062,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200062,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200062,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200057,deplaning,6,['passenger_stairs'],[],,,
FL01200057,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200057,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200057,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200057,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200057,water_service,8,['water_truck'],['deplaning'],,,
FL01200057,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200057,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200057,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200001,deplaning,7,['passenger_stairs'],[],,,
FL01200001,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200001,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200001,catering,15,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200001,cleaning,16,['cleaning_crew'],['deplaning'],,,
FL01200001,water_service,8,['water_truck'],['deplaning'],,,
FL01200001,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200001,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200001,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200073,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01200073,cargo_unload,27,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200073,refueling,17,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200073,catering,24,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200073,cleaning,38,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200073,water_service,13,['water_truck'],['deplaning'],,,
FL01200073,lavatory_service,11,['lavatory_truck'],['deplaning'],,,
FL01200073,cargo_load,29,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200073,boarding,26,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200073,pushback,8,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200042,deplaning,9,['passenger_stairs'],[],,,
FL01200042,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200042,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200042,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200042,cleaning,28,['cleaning_crew'],['deplaning'],,,
FL01200042,water_service,9,['water_truck'],['deplaning'],,,
FL01200042,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200042,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200042,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200015,deplaning,8,['passenger_stairs'],[],,,
FL01200015,cargo_unload,12,['baggage_loader'],['deplaning'],,,
FL01200015,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200015,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200015,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200015,water_service,8,['water_truck'],['deplaning'],,,
FL01200015,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200015,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200015,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200025,deplaning,6,['passenger_stairs'],[],,,
FL01200025,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200025,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200025,catering,19,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200025,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200025,water_service,7,['water_truck'],['deplaning'],,,
FL01200025,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200025,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200025,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200010,deplaning,9,['passenger_stairs'],[],,,
FL01200010,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200010,refueling,14,['fuel_truck'],['deplaning'],,,
FL01200010,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200010,cleaning,28,['cleaning_crew'],['deplaning'],,,
FL01200010,water_service,8,['water_truck'],['deplaning'],,,
FL01200010,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200010,boarding,19,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200010,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200072,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01200072,cargo_unload,25,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200072,refueling,15,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200072,catering,32,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200072,cleaning,31,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200072,water_service,11,['water_truck'],['deplaning'],,,
FL01200072,lavatory_service,8,['lavatory_truck'],['deplaning'],,,
FL01200072,cargo_load,23,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200072,boarding,23,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200072,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200020,deplaning,8,['passenger_stairs'],[],,,
FL01200020,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200020,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200020,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200020,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200020,water_service,10,['water_truck'],['deplaning'],,,
FL01200020,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200020,boarding,20,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200020,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200041,deplaning,8,['passenger_stairs'],[],,,
FL01200041,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200041,refueling,15,['fuel_truck'],['deplaning'],,,
FL01200041,catering,20,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200041,cleaning,24,['cleaning_crew'],['deplaning'],,,
FL01200041,water_service,7,['water_truck'],['deplaning'],,,
FL01200041,cargo_load,12,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200041,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200041,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200026,deplaning,17,"['jetbridge', 'passenger_stairs']",[],,,
FL01200026,cargo_unload,22,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200026,refueling,19,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200026,catering,27,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200026,cleaning,33,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200026,water_service,13,['water_truck'],['deplaning'],,,
FL01200026,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01200026,cargo_load,22,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200026,boarding,23,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200026,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200005,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01200005,cargo_unload,19,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200005,refueling,16,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200005,catering,23,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200005,cleaning,31,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200005,water_service,11,['water_truck'],['deplaning'],,,
FL01200005,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01200005,cargo_load,18,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200005,boarding,18,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200005,pushback,6,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200066,deplaning,14,"['jetbridge', 'passenger_stairs']",[],,,
FL01200066,cargo_unload,21,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200066,refueling,20,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200066,catering,24,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200066,cleaning,36,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200066,water_service,9,['water_truck'],['deplaning'],,,
FL01200066,lavatory_service,10,['lavatory_truck'],['deplaning'],,,
FL01200066,cargo_load,23,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200066,boarding,25,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200066,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200056,deplaning,5,['passenger_stairs'],[],,,
FL01200056,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200056,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200056,catering,17,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200056,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200056,water_service,6,['water_truck'],['deplaning'],,,
FL01200056,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200056,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200056,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200004,deplaning,7,['passenger_stairs'],[],,,
FL01200004,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200004,refueling,14,['fuel_truck'],['deplaning'],,,
FL01200004,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200004,cleaning,20,['cleaning_crew'],['deplaning'],,,
FL01200004,water_service,8,['water_truck'],['deplaning'],,,
FL01200004,cargo_load,11,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200004,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200004,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200019,deplaning,9,['passenger_stairs'],[],,,
FL01200019,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200019,refueling,16,['fuel_truck'],['deplaning'],,,
FL01200019,catering,18,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200019,cleaning,25,['cleaning_crew'],['deplaning'],,,
FL01200019,water_service,9,['water_truck'],['deplaning'],,,
FL01200019,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200019,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200019,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200078,deplaning,5,['passenger_stairs'],[],,,
FL01200078,cargo_unload,8,['baggage_loader'],['deplaning'],,,
FL01200078,refueling,10,['fuel_truck'],['deplaning'],,,
FL01200078,catering,12,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200078,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200078,water_service,7,['water_truck'],['deplaning'],,,
FL01200078,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200078,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200078,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200011,deplaning,7,['passenger_stairs'],[],,,
FL01200011,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200011,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200011,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200011,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200011,water_service,8,['water_truck'],['deplaning'],,,
FL01200011,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200011,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200011,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200008,deplaning,7,['passenger_stairs'],[],,,
FL01200008,cargo_unload,11,['baggage_loader'],['deplaning'],,,
FL01200008,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200008,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200008,cleaning,18,['cleaning_crew'],['deplaning'],,,
FL01200008,water_service,7,['water_truck'],['deplaning'],,,
FL01200008,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200008,boarding,18,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200008,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200059,deplaning,6,['passenger_stairs'],[],,,
FL01200059,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200059,refueling,12,['fuel_truck'],['deplaning'],,,
FL01200059,catering,13,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200059,cleaning,17,['cleaning_crew'],['deplaning'],,,
FL01200059,water_service,6,['water_truck'],['deplaning'],,,
FL01200059,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200059,boarding,13,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200059,pushback,4,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200052,deplaning,6,['passenger_stairs'],[],,,
FL01200052,cargo_unload,10,['baggage_loader'],['deplaning'],,,
FL01200052,refueling,9,['fuel_truck'],['deplaning'],,,
FL01200052,catering,14,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200052,cleaning,23,['cleaning_crew'],['deplaning'],,,
FL01200052,water_service,6,['water_truck'],['deplaning'],,,
FL01200052,cargo_load,8,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200052,boarding,12,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200052,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200079,deplaning,5,['passenger_stairs'],[],,,
FL01200079,cargo_unload,9,['baggage_loader'],['deplaning'],,,
FL01200079,refueling,13,['fuel_truck'],['deplaning'],,,
FL01200079,catering,19,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200079,cleaning,21,['cleaning_crew'],['deplaning'],,,
FL01200079,water_service,6,['water_truck'],['deplaning'],,,
FL01200079,cargo_load,9,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200079,boarding,16,['passenger_stairs'],"['cleaning', 'catering']",,,
FL01200079,pushback,5,['tug'],"['boarding', 'cargo_load', 'refueling']",,,
FL01200040,deplaning,16,"['jetbridge', 'passenger_stairs']",[],,,
FL01200040,cargo_unload,28,"['cargo_loader', 'cargo_loader']",['deplaning'],,,
FL01200040,refueling,22,"['fuel_truck', 'fuel_truck']",['deplaning'],,,
FL01200040,catering,27,"['catering_truck', 'catering_truck']","['deplaning', 'cleaning']",,,
FL01200040,cleaning,39,"['cleaning_crew', 'cleaning_crew']",['deplaning'],,,
FL01200040,water_service,13,['water_truck'],['deplaning'],,,
FL01200040,lavatory_service,11,['lavatory_truck'],['deplaning'],,,
FL01200040,cargo_load,27,"['cargo_loader', 'cargo_loader']","['cargo_unload', 'cleaning']",,,
FL01200040,boarding,28,"['jetbridge', 'passenger_stairs']","['cleaning', 'catering']",,,
FL01200040,pushback,7,['tug'],"['boarding', 'cargo_load', 'refueling', 'lavatory_service']",,,
FL01200071,deplaning,7,['passenger_stairs'],[],,,
FL01200071,cargo_unload,13,['baggage_loader'],['deplaning'],,,
FL01200071,refueling,11,['fuel_truck'],['deplaning'],,,
FL01200071,catering,16,['catering_truck'],"['deplaning', 'cleaning']",,,
FL01200071,cleaning,22,['cleaning_crew'],['deplaning'],,,
FL01200071,water_service,7,['water_truck'],['deplaning'],,,
FL01200071,cargo_load,10,['baggage_loader'],"['cargo_unload', 'cleaning']",,,
FL01200071,boarding,17,['passenger_stairs'],"['cleaning', 'catering']",,,
